"SOURCE_JOB_NUMBER","CREATED_AT","COMPLETED_AT","STATUS","SOURCE_STATUS","SOURCE_LOCATION_CODE","SOURCE_JOB_TYPE","SOURCE_SERVICE_TYPE","SERVICE_CATEGORY","SOURCE_CUSTOMER_ID","SOURCE_VEHICLE_ID","SOURCE_INVOICE_PARTY","SOURCE_INVOICE_NUMBER","OPENING_MILEAGE","SOURCE_SALESMAN","SOURCE_OPERATOR"
JCK03142,2026-06-04 00:00:00.000,2026-06-04 00:00:00.000,completed,CLO,DXB,FRC,CNT,general_maintenance,,V0016932,D00021,IK202776,186854,,MIMRAN
JCK03143,2026-06-04 00:00:00.000,2026-06-04 00:00:00.000,completed,CLO,DXB,MEC,MEC,general_maintenance,,V0017158,D00021,IK202795,36705,,MIMRAN
JCK03144,2026-06-04 00:00:00.000,2026-06-04 00:00:00.000,completed,CLO,DXB,MEC,MEC,general_maintenance,,V0009392,D00021,IK203099,158410,,SARWAR
JCK03145,2026-06-04 00:00:00.000,2026-06-04 00:00:00.000,completed,CLO,DXB,MEC,MEC,general_maintenance,,V0011610,D00021,IK203096,81677,,MIMRAN
JCK03146,2026-06-04 00:00:00.000,2026-06-04 00:00:00.000,completed,CLO,DXB,FRC,CNT,general_maintenance,,V0011504,D00021,IK202850,131953,,SARWAR
JCK03147,2026-06-04 00:00:00.000,2026-06-04 00:00:00.000,completed,CLO,DXB,MEC,MEC,general_maintenance,,V0011504,D00021,IK202948,131954,,ABRARI
JCK03148,2026-06-04 00:00:00.000,2026-06-04 00:00:00.000,completed,CLO,DXB,MEC,MEC,general_maintenance,,V0011615,D00021,IK202991,80685,,ABRARI
JCK03149,2026-06-04 00:00:00.000,2026-06-04 00:00:00.000,completed,CLO,DXB,MEC,MEC,general_maintenance,,V0015354,D00021,IK202796,43000,,MIMRAN
JCK03150,2026-06-04 00:00:00.000,2026-06-04 00:00:00.000,completed,CLO,DXB,FRC,CNT,general_maintenance,,V0013364,D00021,IK202779,116767,,MIMRAN
JCK03151,2026-06-04 00:00:00.000,2026-06-04 00:00:00.000,completed,CLO,DXB,MEC,MEC,general_maintenance,,V0013364,D00021,IK202791,116768,,MIMRAN
JCK03152,2026-06-04 00:00:00.000,2026-06-04 00:00:00.000,completed,CLO,DXB,MEC,MEC,general_maintenance,,V0012026,D00021,IK202880,117019,,ABRARI
JCK03153,2026-06-04 00:00:00.000,2026-06-04 00:00:00.000,completed,CLO,DXB,FRC,CNT,general_maintenance,,V0015013,D00021,IK202780,102945,,MIMRAN
JCK03154,2026-06-04 00:00:00.000,2026-06-04 00:00:00.000,completed,CLO,DXB,MEC,MEC,general_maintenance,,V0015013,D00021,IK202790,102945,,MIMRAN
JCK03155,2026-06-04 00:00:00.000,2026-06-04 00:00:00.000,completed,CLO,DXB,MEC,MEC,general_maintenance,,V0014654,D00021,IK202784,92157,,MIMRAN
JCK03156,2026-06-04 00:00:00.000,2026-06-04 00:00:00.000,completed,CLO,DXB,BDY,FAL,bodywork,,V0017143,A00170,IK300360,30732,,DIPINJ
JCK03157,2026-06-04 00:00:00.000,2026-06-04 00:00:00.000,completed,CLO,DXB,MEC,MEC,general_maintenance,,V0014654,D00021,IK202785,92158,,MIMRAN
JCK03158,2026-06-04 00:00:00.000,2026-06-04 00:00:00.000,completed,CLO,DXB,MEC,MEC,general_maintenance,,V0013427,D00021,IK202893,152024,,ABRARI
JCK03159,2026-06-04 00:00:00.000,2026-06-04 00:00:00.000,completed,CLO,DXB,BDY,FAL,bodywork,,V0017143,A00170,IK300361,30732,,DIPINJ
JCK03160,2026-06-04 00:00:00.000,2026-06-04 00:00:00.000,completed,CLO,DXB,MEC,MEC,general_maintenance,,V0010919,D00021,IK202789,84445,,MIMRAN
JCK03161,2026-06-04 00:00:00.000,2026-06-04 00:00:00.000,completed,CLO,DXB,MEC,MEC,general_maintenance,,V0017517,D00021,IK202787,41914,,MIMRAN
JCK03162,2026-06-04 00:00:00.000,2026-06-04 00:00:00.000,completed,CLO,DXB,MEC,MEC,general_maintenance,,V0017517,D00021,IK202786,41915,,MIMRAN
JCL06926,2026-06-04 00:00:00.000,2026-06-04 00:00:00.000,completed,CLO,SHJ,BDY,ACC,bodywork,,V0014061,A00152,IL400634,66800,,SARWAR
JCL06927,2026-06-04 00:00:00.000,2026-06-04 00:00:00.000,completed,CLO,SHJ,BDY,ACC,bodywork,,V0011945,A00152,IL400615,260482,,ABRARI
JCL06928,2026-06-04 00:00:00.000,2026-06-04 00:00:00.000,completed,CLO,SHJ,FRC,CNT,general_maintenance,,V0015748,D00021,IL205030,65946,,ABAZIZ
JCL06929,2026-06-04 00:00:00.000,2026-06-04 00:00:00.000,completed,CLO,SHJ,MEC,MEC,general_maintenance,,V0014214,A00152,IL205032,213578,,ABAZIZ
JCL06930,2026-06-04 00:00:00.000,2026-06-04 00:00:00.000,completed,CLO,SHJ,BDY,ACC,bodywork,,V0011945,A00152,IL400619,260483,,ABRARI
JCL06931,2026-06-04 00:00:00.000,2026-06-04 00:00:00.000,completed,CLO,SHJ,MEC,MEC,general_maintenance,,V0011972,A00152,IL205004,286264,,SARWAR
JCL06932,2026-06-04 00:00:00.000,2026-06-04 00:00:00.000,completed,CLO,SHJ,BDY,NFL,bodywork,,V0013028,D00028,IL301320,220457,,SARWAR
JCL06933,2026-06-04 00:00:00.000,2026-06-04 00:00:00.000,completed,CLO,SHJ,MEC,MEC,general_maintenance,,V0014091,A00152,IL205026,230042,,ABAZIZ
JCL06934,2026-06-04 00:00:00.000,2026-06-04 00:00:00.000,completed,CLO,SHJ,MEC,MEC,general_maintenance,,V0013997,A00152,IL205031,192147,,ABAZIZ
JCL06935,2026-06-04 00:00:00.000,2026-06-04 00:00:00.000,completed,CLO,SHJ,MEC,MEC,general_maintenance,,V0016219,D00021,IL205180,39390,,ABAZIZ
JCL06936,2026-06-04 00:00:00.000,2026-06-04 00:00:00.000,completed,CLO,SHJ,MEC,MEC,general_maintenance,,V0012305,A00152,IL204997,281253,,ABAZIZ
JCL06937,2026-06-04 00:00:00.000,2026-06-04 00:00:00.000,completed,CLO,SHJ,BDY,FAL,bodywork,,V0014504,A00152,IL400606,197767,,ABRARI
JCL06938,2026-06-04 00:00:00.000,2026-06-04 00:00:00.000,completed,CLO,SHJ,MEC,MEC,general_maintenance,,V0012292,A00152,IL205005,269457,,ABAZIZ
JCL06939,2026-06-04 00:00:00.000,2026-06-04 00:00:00.000,completed,CLO,SHJ,MEC,MEC,general_maintenance,,V0012973,A00152,IL204999,212066,,ABAZIZ
JCL06940,2026-06-04 00:00:00.000,2026-06-04 00:00:00.000,completed,CLO,SHJ,MEC,MEC,general_maintenance,,V0011151,A00152,IL205029,243276,,ABAZIZ
JCL06941,2026-06-04 00:00:00.000,2026-06-04 00:00:00.000,completed,CLO,SHJ,BDY,NFL,bodywork,,V0013317,D00028,IL301257,167493,,ABRARI
JCL06942,2026-06-04 00:00:00.000,2026-06-04 00:00:00.000,completed,CLO,SHJ,BDY,NFL,bodywork,,V0014165,D00028,IL301256,191543,,SARWAR
JCL06943,2026-06-04 00:00:00.000,2026-06-04 00:00:00.000,completed,CLO,SHJ,BDY,NFL,bodywork,,V0012610,D00028,IL301264,246303,,ABRARI
JCL06944,2026-06-04 00:00:00.000,2026-06-04 00:00:00.000,completed,CLO,SHJ,MEC,MEC,general_maintenance,,V0011115,A00152,IL205025,283145,,SARWAR
JCL06945,2026-06-04 00:00:00.000,2026-06-04 00:00:00.000,completed,CLO,SHJ,BDY,NFL,bodywork,,V0012629,D00028,IL301246,242771,,SARWAR
JCL06946,2026-06-04 00:00:00.000,2026-06-04 00:00:00.000,completed,CLO,SHJ,MEC,MEC,general_maintenance,,V0019600,A00152,IL205034,39398,,ABAZIZ
JCL06947,2026-06-04 00:00:00.000,2026-06-04 00:00:00.000,completed,CLO,SHJ,BDY,NFL,bodywork,,V0012909,D00028,IL301251,232619,,SARWAR
JCL06948,2026-06-04 00:00:00.000,2026-06-04 00:00:00.000,completed,CLO,SHJ,BDY,NFL,bodywork,,V0013849,D00028,IL301245,232606,,SARWAR
JCL06949,2026-06-04 00:00:00.000,2026-06-04 00:00:00.000,completed,CLO,SHJ,MEC,MEC,general_maintenance,,V0014066,A00152,IL205258,146457,,ABAZIZ
JCL06950,2026-06-04 00:00:00.000,2026-06-04 00:00:00.000,completed,CLO,SHJ,MEC,MEC,general_maintenance,,V0014215,A00152,IL205000,229210,,ABAZIZ
JCL06951,2026-06-04 00:00:00.000,2026-06-04 00:00:00.000,completed,CLO,SHJ,MEC,MEC,general_maintenance,,V0013594,A00152,IL205007,312652,,ABAZIZ
JCL06952,2026-06-04 00:00:00.000,2026-06-04 00:00:00.000,completed,CLO,SHJ,MEC,MEC,general_maintenance,,V0013113,A00152,IL205027,220344,,ABAZIZ
JCL06953,2026-06-04 00:00:00.000,,in_progress,PRG,SHJ,MEC,MEC,general_maintenance,"2477",V0020358,C00002,,140300,"510348",AHAKIM
JCL06954,2026-06-04 00:00:00.000,2026-06-04 00:00:00.000,completed,CLO,SHJ,BDY,FAL,bodywork,,V0014046,A00152,IL400607,186407,,ABRARI
JCL06955,2026-06-04 00:00:00.000,2026-06-04 00:00:00.000,completed,CLO,SHJ,MEC,MEC,general_maintenance,,V0012514,A00152,IL205018,246184,,SARWAR
JCL06956,2026-06-04 00:00:00.000,2026-06-04 00:00:00.000,completed,CLO,SHJ,BDY,ACC,bodywork,,V0015421,D00021,IL400631,99958,,SARWAR
JCL06957,2026-06-04 00:00:00.000,2026-06-04 00:00:00.000,completed,CLO,SHJ,BDY,NFL,bodywork,,V0012203,D00028,IL301262,287943,,SARWAR
JCL06958,2026-06-04 00:00:00.000,2026-06-04 00:00:00.000,completed,CLO,SHJ,MEC,MEC,general_maintenance,,V0019605,A00152,IL205028,40678,,ABAZIZ
JCL06959,2026-06-04 00:00:00.000,2026-06-04 00:00:00.000,completed,CLO,SHJ,BDY,FAL,bodywork,,V0009789,A00152,IL400629,329905,,ABRARI
JCL06960,2026-06-04 00:00:00.000,2026-06-04 00:00:00.000,completed,CLO,SHJ,BDY,FAL,bodywork,,V0012379,A00152,IL400624,250509,,ABRARI
JCL06961,2026-06-04 00:00:00.000,2026-06-04 00:00:00.000,completed,CLO,SHJ,MEC,MEC,general_maintenance,,V0014100,A00152,IL205001,213804,,ABAZIZ
JCL06962,2026-06-04 00:00:00.000,2026-06-04 00:00:00.000,completed,CLO,SHJ,MEC,MEC,general_maintenance,,V0014031,A00152,IL205037,89007,,ABAZIZ
JCL06963,2026-06-04 00:00:00.000,2026-06-04 00:00:00.000,completed,CLO,SHJ,MEC,MEC,general_maintenance,,V0012860,A00152,IL204998,199081,,ABAZIZ
JCL06964,2026-06-04 00:00:00.000,2026-06-04 00:00:00.000,completed,CLO,SHJ,BDY,ACC,bodywork,,V0020577,A00152,IL400628,2147,,ABRARI
JCL06965,2026-06-04 00:00:00.000,2026-06-04 00:00:00.000,completed,CLO,SHJ,BDY,ACC,bodywork,,V0013028,A00152,IL400618,220459,,ABRARI
JCL06966,2026-06-04 00:00:00.000,2026-06-04 00:00:00.000,completed,CLO,SHJ,MEC,MEC,general_maintenance,,V0011106,A00152,IL205006,308175,,ABAZIZ
JCL06967,2026-06-04 00:00:00.000,2026-06-04 00:00:00.000,completed,CLO,SHJ,BDY,NFL,bodywork,,V0013028,D00028,IL301261,220460,,ABRARI
JCL06968,2026-06-04 00:00:00.000,2026-06-04 00:00:00.000,completed,CLO,SHJ,MEC,MEC,general_maintenance,,V0013115,A00152,IL205019,255758,,ABAZIZ
JCL06969,2026-06-04 00:00:00.000,2026-06-04 00:00:00.000,completed,CLO,SHJ,MEC,MEC,general_maintenance,,V0012812,A00152,IL205002,238643,,ABAZIZ
JCL06970,2026-06-04 00:00:00.000,2026-06-04 00:00:00.000,completed,CLO,SHJ,BDY,NFL,bodywork,,V0013117,D00028,IL301267,195137,,ABRARI
JCL06971,2026-06-04 00:00:00.000,2026-06-04 00:00:00.000,completed,CLO,SHJ,BDY,NFL,bodywork,,V0016797,D00028,IL301268,148118,,ABRARI
JCL06972,2026-06-04 00:00:00.000,2026-06-04 00:00:00.000,completed,CLO,SHJ,MEC,MEC,general_maintenance,,V0013934,A00152,IL205278,197730,,AHAKIM
JCL06973,2026-06-04 00:00:00.000,2026-06-04 00:00:00.000,completed,CLO,SHJ,MEC,MEC,general_maintenance,,V0012830,A00152,IL205008,225487,,ABAZIZ
JCL06974,2026-06-04 00:00:00.000,2026-06-04 00:00:00.000,completed,CLO,SHJ,MEC,MEC,general_maintenance,,V0014028,A00152,IL205003,162767,,ABAZIZ
JCL06975,2026-06-04 00:00:00.000,2026-06-04 00:00:00.000,completed,CLO,SHJ,MEC,MEC,general_maintenance,,V0016787,A00152,IL205020,133421,,ABAZIZ
JCL06976,2026-06-04 00:00:00.000,2026-06-04 00:00:00.000,completed,CLO,SHJ,MEC,MEC,general_maintenance,,V0013998,A00152,IL205010,104277,,ABAZIZ
JCL06977,2026-06-04 00:00:00.000,2026-06-04 00:00:00.000,completed,CLO,SHJ,FRC,LUB,general_maintenance,,V0015545,D00021,IL205123,72050,,ABAZIZ
JCL06978,2026-06-04 00:00:00.000,2026-06-04 00:00:00.000,completed,CLO,SHJ,MEC,MEC,general_maintenance,,V0012540,A00152,IL205009,2476467,,ABAZIZ
JCL06979,2026-06-04 00:00:00.000,2026-06-04 00:00:00.000,completed,CLO,SHJ,MEC,MEC,general_maintenance,,V0013266,A00152,IL205024,220500,,ABAZIZ
JCL06980,2026-06-04 00:00:00.000,2026-06-04 00:00:00.000,completed,CLO,SHJ,MEC,MEC,general_maintenance,,V0012242,A00152,IL205015,216557,,ABAZIZ
JCL06981,2026-06-04 00:00:00.000,2026-06-04 00:00:00.000,completed,CLO,SHJ,MEC,MEC,general_maintenance,,V0014289,A00152,IL205023,180606,,ABAZIZ
JCL06982,2026-06-04 00:00:00.000,2026-06-04 00:00:00.000,completed,CLO,SHJ,MEC,MEC,general_maintenance,,V0011140,A00152,IL205098,288594,,ABAZIZ
JCL06983,2026-06-04 00:00:00.000,2026-06-04 00:00:00.000,completed,CLO,SHJ,MEC,MEC,general_maintenance,,V0013798,A00152,IL205016,100259,,ABAZIZ
JCL06984,2026-06-04 00:00:00.000,2026-06-04 00:00:00.000,completed,CLO,SHJ,MEC,MEC,general_maintenance,,V0012515,A00152,IL205046,258047,,SARWAR
JCL06985,2026-06-04 00:00:00.000,2026-06-04 00:00:00.000,completed,CLO,SHJ,MEC,MEC,general_maintenance,,V0013110,A00152,IL205021,54687,,ABAZIZ
JCL06986,2026-06-04 00:00:00.000,2026-06-04 00:00:00.000,completed,CLO,SHJ,MEC,MEC,general_maintenance,,V0012865,A00152,IL205067,237594,,ABAZIZ
JCL06987,2026-06-04 00:00:00.000,2026-06-04 00:00:00.000,completed,CLO,SHJ,MEC,MEC,general_maintenance,,V0014032,A00152,IL205022,224105,,ABAZIZ
JCL06988,2026-06-04 00:00:00.000,2026-06-04 00:00:00.000,completed,CLO,SHJ,MEC,MEC,general_maintenance,,V0012332,A00152,IL205035,220152,,ABAZIZ
JCL06989,2026-06-04 00:00:00.000,2026-06-04 00:00:00.000,completed,CLO,SHJ,MEC,MEC,general_maintenance,,V0014138,A00152,IL205047,236184,,ABAZIZ
JCL06990,2026-06-04 00:00:00.000,2026-06-04 00:00:00.000,completed,CLO,SHJ,MEC,MEC,general_maintenance,,V0013169,A00152,IL205049,249984,,ABAZIZ
JCL06991,2026-06-04 00:00:00.000,2026-06-04 00:00:00.000,completed,CLO,SHJ,MEC,MEC,general_maintenance,,V0016178,D00021,IL205171,48115,,ABAZIZ
JCL06992,2026-06-04 00:00:00.000,2026-06-04 00:00:00.000,completed,CLO,SHJ,MEC,MEC,general_maintenance,,V0014117,A00152,IL205042,250341,,ABAZIZ
JCL06993,2026-06-04 00:00:00.000,2026-06-04 00:00:00.000,completed,CLO,SHJ,MEC,MEC,general_maintenance,,V0013231,A00152,IL205045,204865,,ABAZIZ
JCL06994,2026-06-04 00:00:00.000,2026-06-04 00:00:00.000,completed,CLO,SHJ,BDY,FAL,bodywork,,V0012312,D00028,IL301284,288682,,SARWAR
JCL06995,2026-06-04 00:00:00.000,2026-06-04 00:00:00.000,completed,CLO,SHJ,MEC,MEC,general_maintenance,,V0012801,A00152,IL205048,246730,,ABAZIZ
JCL06996,2026-06-04 00:00:00.000,2026-06-04 00:00:00.000,completed,CLO,SHJ,BDY,REC,bodywork,,V0012312,D00028,IL301285,288683,,SARWAR
JCL06997,2026-06-04 00:00:00.000,2026-06-04 00:00:00.000,completed,CLO,SHJ,MEC,MEC,general_maintenance,,V0014171,A00152,IL205043,180286,,ABAZIZ
JCL06998,2026-06-04 00:00:00.000,2026-06-04 00:00:00.000,completed,CLO,SHJ,MEC,MEC,general_maintenance,,V0014274,A00152,IL205041,198508,,ABAZIZ
JCL06999,2026-06-04 00:00:00.000,2026-06-04 00:00:00.000,completed,CLO,SHJ,MEC,MEC,general_maintenance,,V0012335,A00152,IL205050,2612681,,ABAZIZ
JCL07000,2026-06-04 00:00:00.000,2026-06-04 00:00:00.000,completed,CLO,SHJ,MEC,MEC,general_maintenance,,V0012259,A00152,IL205044,311228,,ABAZIZ
JCL07001,2026-06-04 00:00:00.000,2026-06-04 00:00:00.000,completed,CLO,SHJ,MEC,MEC,general_maintenance,,V0013919,A00152,IL205039,228154,,ABAZIZ
JCL07002,2026-06-04 00:00:00.000,2026-06-04 00:00:00.000,completed,CLO,SHJ,MEC,MEC,general_maintenance,,V0012603,A00152,IL205038,301427,,ABAZIZ
JCL07003,2026-06-04 00:00:00.000,2026-06-04 00:00:00.000,completed,CLO,SHJ,MEC,MEC,general_maintenance,,V0012388,A00152,IL205549,208280,,AHAKIM
JCL07004,2026-06-04 00:00:00.000,2026-06-04 00:00:00.000,completed,CLO,SHJ,MEC,MEC,general_maintenance,,V0001826,A00152,IL205241,292255,,ABAZIZ
JCL07005,2026-06-04 00:00:00.000,2026-06-04 00:00:00.000,completed,CLO,SHJ,MEC,MEC,general_maintenance,,V0009780,A00152,IL205139,334826,,ABAZIZ
JCL07006,2026-06-04 00:00:00.000,2026-06-04 00:00:00.000,completed,CLO,SHJ,MEC,MEC,general_maintenance,,V0013777,D00021,IL205410,96207,,ABAZIZ
JCL07007,2026-06-04 00:00:00.000,2026-06-04 00:00:00.000,completed,CLO,SHJ,FRC,LUB,general_maintenance,,V0014381,D00021,IL205068,53064,,ABAZIZ
JCL07008,2026-06-04 00:00:00.000,2026-06-04 00:00:00.000,completed,CLO,SHJ,MEC,MEC,general_maintenance,,V0014381,D00021,IL205181,53065,,AHAKIM
JCL07009,2026-06-04 00:00:00.000,2026-06-04 00:00:00.000,completed,CLO,SHJ,MEC,MEC,general_maintenance,,V0011938,A00152,IL205600,235427,,SARWAR
JCI12410,2026-06-05 00:00:00.000,2026-06-05 00:00:00.000,completed,CLO,ADH,MEC,MEC,general_maintenance,,V0010649,A00115,II210442,672998,,SANJEB
JCI12411,2026-06-05 00:00:00.000,2026-06-05 00:00:00.000,completed,CLO,ADH,MEC,MEC,general_maintenance,,V0006766,A00115,II210724,865075,,SANJEB
JCI12412,2026-06-05 00:00:00.000,2026-06-05 00:00:00.000,completed,CLO,ADH,MEC,MEC,general_maintenance,,V0011759,A00115,II210469,469026,,SANJEB
JCI12413,2026-06-05 00:00:00.000,2026-06-05 00:00:00.000,completed,CLO,ADH,MEC,MEC,general_maintenance,,V0011323,A00115,II210468,577872,,SANJEB
JCI12414,2026-06-05 00:00:00.000,2026-06-05 00:00:00.000,completed,CLO,ADH,FRC,CNT,general_maintenance,,V0017932,A00095,II210283,54188,,VPANKI
JCI12415,2026-06-05 00:00:00.000,2026-06-05 00:00:00.000,completed,CLO,ADH,MEC,MEC,general_maintenance,,V0010686,A00115,II210370,532969,,VPANKI
JCI12416,2026-06-05 00:00:00.000,2026-06-05 00:00:00.000,completed,CLO,ADH,MEC,MEC,general_maintenance,,V0001699,A00115,II210537,904116,,SANJEB
JCI12417,2026-06-05 00:00:00.000,2026-06-05 00:00:00.000,completed,CLO,ADH,MEC,MEC,general_maintenance,,V0006789,A00115,II210451,861894,,SANJEB
JCI12418,2026-06-05 00:00:00.000,2026-06-05 00:00:00.000,completed,CLO,ADH,MEC,MEC,general_maintenance,,V0019326,A00115,II210282,116210,,VPANKI
JCI12419,2026-06-05 00:00:00.000,2026-06-05 00:00:00.000,completed,CLO,ADH,MEC,MEC,general_maintenance,,V0001736,A00115,II210555,868040,,SANJEB
JCI12420,2026-06-05 00:00:00.000,2026-06-05 00:00:00.000,completed,CLO,ADH,FRC,CNT,general_maintenance,,V0017136,A00095,II210297,69025,,VPANKI
JCI12421,2026-06-05 00:00:00.000,2026-06-05 00:00:00.000,completed,CLO,ADH,BDY,NFL,bodywork,,V0009384,Q00001,II301239,557197,,JESSIE
JCI12422,2026-06-05 00:00:00.000,2026-06-05 00:00:00.000,completed,CLO,ADH,FRC,CNT,general_maintenance,,V0019570,A00095,II210298,38819,,VPANKI
JCI12423,2026-06-05 00:00:00.000,2026-06-05 00:00:00.000,completed,CLO,ADH,MEC,MEC,general_maintenance,,V0009713,A00115,II212091,628820,,SANJEB
JCI12424,2026-06-05 00:00:00.000,2026-06-05 00:00:00.000,completed,CLO,ADH,MEC,MEC,general_maintenance,,V0010516,A00115,II210464,546177,,SANJEB
JCI12425,2026-06-05 00:00:00.000,2026-06-05 00:00:00.000,completed,CLO,ADH,MEC,MEC,general_maintenance,,V0011853,A00115,II210437,540032,,SANJEB
JCI12426,2026-06-05 00:00:00.000,2026-06-05 00:00:00.000,completed,CLO,ADH,BDY,ACC,bodywork,,V0018629,A00115,II401168,117569,,JESSIE
JCI12427,2026-06-05 00:00:00.000,2026-06-05 00:00:00.000,completed,CLO,ADH,BDY,NFL,bodywork,,V0019401,Q00001,II301242,84875,,JESSIE
JCI12428,2026-06-05 00:00:00.000,2026-06-05 00:00:00.000,completed,CLO,ADH,MEC,MEC,general_maintenance,,V0018227,A00115,II210284,130720,,VPANKI
JCI12429,2026-06-05 00:00:00.000,2026-06-05 00:00:00.000,completed,CLO,ADH,MEC,MEC,general_maintenance,,V0018598,A00095,II210300,57237,,VPANKI
JCI12430,2026-06-05 00:00:00.000,2026-06-05 00:00:00.000,completed,CLO,ADH,MEC,MEC,general_maintenance,,V0011666,A00115,II210421,402025,,SANJEB
JCI12431,2026-06-05 00:00:00.000,2026-06-05 00:00:00.000,completed,CLO,ADH,BDY,ACC,bodywork,,V0018019,A00115,II401170,167689,,JESSIE
JCI12432,2026-06-05 00:00:00.000,2026-06-05 00:00:00.000,completed,CLO,ADH,MEC,MEC,general_maintenance,,V0017119,A00095,II211036,138034,,SANJEB
JCI12433,2026-06-05 00:00:00.000,2026-06-05 00:00:00.000,completed,CLO,ADH,MEC,MEC,general_maintenance,,V0014432,A00095,II210534,100567,,SANJEB
JCI12434,2026-06-05 00:00:00.000,2026-06-05 00:00:00.000,completed,CLO,ADH,MEC,MEC,general_maintenance,,V0007011,A00115,II210338,832851,,VPANKI
JCI12435,2026-06-05 00:00:00.000,2026-06-05 00:00:00.000,completed,CLO,ADH,MEC,MEC,general_maintenance,,V0018215,A00115,II211650,137821,,SANJEB
JCI12436,2026-06-05 00:00:00.000,2026-06-05 00:00:00.000,completed,CLO,ADH,MEC,MEC,general_maintenance,,V0019285,A00115,II210470,110064,,SANJEB
JCI12437,2026-06-05 00:00:00.000,2026-06-05 00:00:00.000,completed,CLO,ADH,MEC,MEC,general_maintenance,,V0018842,M00130,II100242,19161,"000000",SANJEB
JCI12438,2026-06-05 00:00:00.000,2026-06-05 00:00:00.000,completed,CLO,ADH,MEC,MEC,general_maintenance,,V0019545,E00049,II100201,152300,"000000",SANJEB
JCI12439,2026-06-05 00:00:00.000,2026-06-05 00:00:00.000,completed,CLO,ADH,MEC,MEC,general_maintenance,,V0011837,A00115,II210471,509916,,SANJEB
JCI12440,2026-06-05 00:00:00.000,2026-06-05 00:00:00.000,completed,CLO,ADH,MEC,MEC,general_maintenance,,V0018802,E00049,II100202,87783,"000000",JESSIE
JCI12441,2026-06-05 00:00:00.000,2026-06-05 00:00:00.000,completed,CLO,ADH,BDY,ACC,bodywork,,V0011323,A00115,II401172,577873,,MOATIF
JCI12442,2026-06-05 00:00:00.000,2026-06-05 00:00:00.000,completed,CLO,ADH,MEC,MEC,general_maintenance,,V0019094,A00115,II210281,117463,,VPANKI
JCI12443,2026-06-05 00:00:00.000,2026-06-05 00:00:00.000,completed,CLO,ADH,MEC,MEC,general_maintenance,,V0010521,A00115,II210371,589104,,VPANKI
JCI12444,2026-06-05 00:00:00.000,2026-06-05 00:00:00.000,completed,CLO,ADH,MEC,MEC,general_maintenance,,V0006919,A00115,II210417,846599,,SANJEB
JCI12445,2026-06-05 00:00:00.000,2026-06-05 00:00:00.000,completed,CLO,ADH,BDY,NFL,bodywork,,V0018605,Q00001,II301246,139724,,JESSIE
JCI12446,2026-06-05 00:00:00.000,2026-06-05 00:00:00.000,completed,CLO,ADH,MEC,MEC,general_maintenance,,V0011337,A00115,II210420,527237,,SANJEB
JCI12447,2026-06-05 00:00:00.000,2026-06-05 00:00:00.000,completed,CLO,ADH,MEC,MEC,general_maintenance,,V0011559,A00115,II210450,518641,,SANJEB
JCI12448,2026-06-05 00:00:00.000,2026-06-05 00:00:00.000,completed,CLO,ADH,MEC,MEC,general_maintenance,,V0020549,A00095,II210296,14090,,VPANKI
JCI12449,2026-06-05 00:00:00.000,2026-06-05 00:00:00.000,completed,CLO,ADH,MEC,MEC,general_maintenance,,V0019892,A00115,II210465,58395,,SANJEB
JCI12450,2026-06-05 00:00:00.000,2026-06-05 00:00:00.000,completed,CLO,ADH,MEC,MEC,general_maintenance,,V0019289,A00115,II210587,132366,,SANJEB
JCI12451,2026-06-05 00:00:00.000,2026-06-05 00:00:00.000,completed,CLO,ADH,MEC,MEC,general_maintenance,,V0018705,A00115,II210368,119959,,VPANKI
JCI12452,2026-06-05 00:00:00.000,2026-06-05 00:00:00.000,completed,CLO,ADH,FRC,CNT,general_maintenance,,V0012722,A00095,II210303,76890,,VPANKI
JCI12453,2026-06-05 00:00:00.000,2026-06-05 00:00:00.000,completed,CLO,ADH,MEC,MEC,general_maintenance,,V0009662,A00115,II210286,681840,,VPANKI
JCI12454,2026-06-05 00:00:00.000,2026-06-05 00:00:00.000,completed,CLO,ADH,MEC,MEC,general_maintenance,,V0019013,A00115,II210477,107154,,SANJEB
JCI12455,2026-06-05 00:00:00.000,2026-06-05 00:00:00.000,completed,CLO,ADH,FRC,CNT,general_maintenance,,V0020580,A00095,II210459,13509,,SANJEB
JCI12456,2026-06-05 00:00:00.000,2026-06-05 00:00:00.000,completed,CLO,ADH,FRC,CNT,general_maintenance,,V0017043,A00095,II210293,42604,,VPANKI
JCI12457,2026-06-05 00:00:00.000,2026-06-05 00:00:00.000,completed,CLO,ADH,BDY,FAL,bodywork,,V0009945,A00115,II401151,578354,,JESSIE
JCI12458,2026-06-05 00:00:00.000,2026-06-05 00:00:00.000,completed,CLO,ADH,FRC,LUB,general_maintenance,,V0015204,A00095,II210969,89676,,SANJEB
JCI12459,2026-06-05 00:00:00.000,2026-06-05 00:00:00.000,completed,CLO,ADH,BDY,FAL,bodywork,,V0011848,A00115,II401150,512376,,JESSIE
JCI12460,2026-06-05 00:00:00.000,2026-06-05 00:00:00.000,completed,CLO,ADH,MEC,MEC,general_maintenance,,V0015204,A00095,II210968,89677,,SANJEB
JCI12461,2026-06-05 00:00:00.000,2026-06-05 00:00:00.000,completed,CLO,ADH,MEC,MEC,general_maintenance,,V0009209,A00115,II210419,691010,,SANJEB
